session_id,session_start_hour,session_end_hour,total_ops,total_volume,hour_span
909,20,20,1,989.0,0
379,11,12,3,30224.31,1
632,16,16,1,136.0,0
2859,0,0,1,6000.0,0
775,19,19,1,7800.0,0
2472,21,21,1,590.0,0
626,9,9,1,178.59,0
1043,19,19,1,1500.0,0
245,17,17,1,1196.1,0
3517,20,20,1,17450.0,0
1025,10,10,1,120.54,0
1159,16,16,1,200.0,0
1817,22,22,1,300.0,0
2469,12,12,1,400.0,0
1695,18,18,1,300.0,0
2463,19,19,1,4164.0,0
2353,20,20,1,394.0,0
1811,11,11,1,228.71,0
1558,12,12,1,2409.69,0
2865,7,7,1,500.0,0
1031,19,19,1,104.9,0
1936,16,15,3,1484.0,1
2088,22,22,1,15000.0,0
2073,19,19,1,30000.0,0
1686,23,23,1,100.0,0
644,21,21,1,45.05,0
2725,8,8,1,1000.0,0
260,13,13,1,1979.13,0
510,23,0,2,30727.2,23
3523,18,18,1,10000.0,0
3142,11,11,1,323.0,0
1549,21,21,1,1000.0,0
513,14,14,1,6000.0,0
519,22,22,1,100.0,0
1826,21,21,1,247.88,0
3395,21,21,2,427.6,0
781,16,16,2,22065.0,0
1156,16,16,1,2000.0,0
114,18,18,1,10051.0,0
891,11,11,1,2016.69,0
3002,21,21,1,362.71,0
2201,16,16,1,260.0,0
912,19,19,1,203.72,0
1570,21,21,2,400.0,0
1177,13,13,1,7000.0,0
1305,11,11,1,500.0,0
1674,22,22,1,200.0,0
385,12,12,1,50.0,0
2880,3,3,1,2000.0,0
1939,21,21,1,208.0,0
760,20,20,1,1400.0,0
388,17,17,3,1150.0,0
623,21,21,3,698.0,0
129,15,15,1,9617.5,0
647,16,16,1,9400.0,0
2356,23,23,1,700.0,0
3264,13,13,1,17678.2,0
635,6,6,1,271.85,0
2478,11,11,1,687.72,0
778,1,1,1,104.0,0
105,22,22,1,1000.0,0
522,15,15,2,30511.78,0
501,17,17,1,650.0,0
1954,19,19,1,4500.0,0
757,22,22,1,3000.0,0
1701,21,21,1,100.0,0
495,21,20,2,25050.0,1
1543,16,16,1,201.6,0
3511,1,1,1,33260.0,0
2856,14,14,1,500.0,0
888,16,16,1,597.09,0
2225,14,14,1,6100.0,0
1960,9,9,4,2331.14,0
516,19,19,1,2500.0,0
3526,20,20,1,60000.0,0
2097,22,21,2,6221.0,1
3008,18,18,1,2332.0,0
3404,21,21,1,59.86,0
2481,10,10,1,1800.0,0
3276,18,18,1,205.82,0
1966,16,16,1,260.0,0
361,11,11,1,8064.89,0
498,13,14,5,3150.0,1
2079,10,10,1,26500.0,0
117,19,19,1,25500.0,0
2883,14,14,1,530.0,0
2752,14,14,1,303.1,0
1963,12,13,6,5522.0199999999995,1
1945,22,22,2,400.0,0
2618,22,22,2,5845.38,0
2740,11,11,1,262.33,0
3032,10,10,4,5142.0,0
13,1,1,2,6900.0,0
2112,16,16,1,80811.03,0
2240,18,18,3,39386.97,0
528,15,15,1,1059.67,0
1987,10,10,2,1439.0,0
1183,11,11,1,718.54,0
1073,22,21,3,3436.49,1
2520,12,12,2,839.8499999999999,0
3413,17,17,1,22000.0,0
293,18,18,1,2000.0,0
808,1,1,1,90.04,0
2508,11,11,1,1070.0,0
3285,16,15,2,35543.0,1
3151,13,13,1,323.0,0
1323,14,14,1,901.22,0
1862,14,14,1,500.0,0
1981,16,16,1,200.0,0
2255,10,10,1,3024.0,0
1341,23,23,1,203.36,0
2386,15,15,1,300.0,0
2389,10,10,1,600.0,0
686,8,8,1,35.7,0
3157,13,13,1,9000.0,0
939,11,11,1,306.47,0
269,13,13,1,3000.0,0
2907,18,18,1,286.82,0
552,17,17,1,150.0,0
132,22,22,1,349.99,0
2121,15,15,1,6300.0,0
418,16,16,1,100.0,0
1472,23,23,2,400.0,0
1573,18,18,1,205.0,0
1070,10,10,1,1008.0,0
3044,21,21,1,301.0,0
2517,19,19,1,200.0,0
1591,16,16,1,1660.61,0
1466,20,20,1,200.0,0
3410,23,23,1,30000.0,0
3169,17,17,1,2371.27,0
1734,19,19,2,348.48,0
665,10,10,1,26.84,0
4,11,12,4,10400.0,1
3288,19,20,6,106490.47,1
2630,12,12,1,7465.99,0
555,12,12,1,1000.0,0
2261,13,13,1,250.0,0
1317,16,16,1,391.68,0
1585,10,10,1,200.0,0
2624,21,21,1,500.0,0
1847,13,14,2,2411.0,1
787,16,16,1,500.0,0
2645,15,15,1,400.0,0
28,12,12,1,912.58,0
281,17,17,1,7210.8,0
2773,20,20,1,400.0,0
683,8,8,1,268.43,0
1856,13,13,1,200.0,0
927,10,10,1,156.82,0
3282,15,15,2,35648.21,0
19,14,15,3,13720.0,1
1076,18,18,1,580.15,0
287,17,17,1,1500.0,0
1189,15,15,2,388.0,0
1603,15,15,1,410.07,0
1195,15,15,1,3000.0,0
3148,19,19,1,1065.0,0
2770,8,8,1,530.0,0
1055,0,0,1,3860.0,0
3023,14,14,1,600.0,0
138,16,16,3,11575.560000000001,0
1579,10,10,1,2065.86,0
2514,10,10,2,2300.0,0
1731,8,8,1,170.17,0
2499,18,18,1,2000.0,0
805,18,18,2,300.0,0
403,14,14,1,525.0,0
266,21,21,1,1530.54,0
933,13,13,2,2226.25,0
3300,21,21,1,2813.73,0
1064,20,20,1,1300.23,0
930,9,9,1,100.82,0
147,20,21,2,9553.6,1
2252,17,17,2,9400.0,0
1576,17,17,1,310.0,0
16,8,9,3,13888.0,1
2779,14,15,4,4264.22,1
2374,11,11,1,541.77,0
3163,14,14,1,5416.32,0
534,13,12,2,400.0,1
25,10,10,1,4000.0,0
415,18,18,1,400.0,0
153,21,21,1,1200.0,0
793,19,19,1,1100.0,0
2755,16,16,1,500.0,0
409,14,14,1,50.0,0
3172,15,15,1,501.92,0
150,14,14,1,2000.0,0
1582,16,16,1,2064.0,0
3419,23,23,1,100.0,0
1326,18,18,1,400.0,0
2124,21,21,1,500.0,0
3437,13,13,1,6585.0,0
1996,12,12,1,310.0,0
2115,21,21,1,500.0,0
796,8,8,1,202.65,0
2118,10,10,1,3000.0,0
1588,15,15,1,398.4,0
2785,21,21,1,5000.0,0
1841,16,16,4,3358.0,0
3178,17,17,1,499.45,0
656,21,21,1,150.23,0
543,15,15,1,12000.0,0
531,9,9,1,6522.88,0
1061,15,15,1,292.92,0
799,17,17,1,11.6,0
3029,13,12,4,3757.2400000000002,1
1320,15,15,1,210.37,0
284,1,1,3,37213.92,0
2651,12,12,1,1600.0,0
2764,13,14,3,7049.0,1
2377,15,15,1,200.0,0
3297,17,17,1,128.5,0
1454,12,12,1,200.0,0
421,0,0,1,98.43,0
1442,13,13,1,400.0,0
1314,18,18,2,583.0899999999999,0
400,12,12,1,76.87,0
3291,14,14,2,4940.69,0
790,12,12,3,1500.0,0
2782,12,12,1,498.5,0
2362,15,15,4,1450.0,0
1052,12,12,1,430.53,0
3175,14,14,1,498.45,0
272,15,15,2,20994.0,0
1713,15,15,1,100.0,0
1716,17,17,1,402.16,0
2380,19,20,3,8690.99,1
1993,19,19,1,230.0,0
1597,14,14,1,2500.0,0
1338,21,21,1,496.0,0
3422,21,21,1,15000.0,0
2758,22,22,1,345.99,0
811,15,15,1,392.4,0
31,18,18,2,13866.8,0
1329,22,22,2,1415.24,0
817,15,15,1,60.0,0
1972,10,10,1,500.0,0
2523,17,17,1,400.0,0
3026,16,16,2,3000.0,0
2392,13,13,1,400.0,0
677,22,22,1,12000.0,0
674,14,14,1,139.79,0
1311,21,21,1,200.0,0
525,22,22,1,33900.0,0
549,11,11,1,100.0,0
3279,12,12,2,20.09,0
2627,5,5,1,5000.0,0
3303,15,15,1,109.71,0
2898,21,21,1,234.0,0
1850,19,19,1,3500.0,0
2249,11,11,1,200.0,0
1335,13,13,1,500.0,0
1186,15,15,1,164.76,0
1201,16,16,1,950.0,0
3425,4,4,1,8000.0,0
2109,11,11,1,3000.0,0
2511,15,15,1,400.0,0
2127,11,10,3,9300.0,1
2246,14,16,17,172651.68,3
10,20,20,2,7016.0,0
1600,16,16,1,406.14,0
406,18,18,1,75.0,0
2496,14,14,2,4910.0,0
1844,23,23,1,1000.0,0
2365,0,0,1,400.0,0
290,18,17,3,2800.0,1
2642,14,14,1,4300.0,0
662,21,21,1,45.0,0
275,20,20,1,25200.0,0
1058,15,15,1,2256.3,0
2889,13,13,1,450.0,0
1451,12,12,1,200.0,0
3431,23,23,1,6655.0,0
2502,9,9,1,400.0,0
1207,11,11,1,500.0,0
2237,15,15,2,8433.0,0
537,20,20,1,30000.0,0
22,23,23,1,971.75,0
1975,12,12,1,200.0,0
2761,10,10,2,1329.2800000000002,0
1984,21,21,1,250.0,0
3434,15,15,1,500.0,0
2231,17,17,1,200.0,0
1853,9,9,1,355.0,0
1445,22,22,1,200.0,0
2767,20,20,1,5000.0,0
412,18,18,1,160.0,0
546,22,22,2,10400.0,0
3166,15,15,1,5781.0,0
2895,17,17,1,1500.0,0
1448,14,14,2,466.52,0
2913,15,15,1,297.3,0
802,8,8,1,195.4,0
2916,9,9,1,4200.0,0
1719,11,11,1,100.0,0
2243,13,13,1,200.0,0
1722,9,9,1,196.0,0
144,16,16,2,2432.75,0
1710,23,23,1,500.0,0
1210,19,19,1,453.0,0
159,18,18,1,537.16,0
2886,18,18,1,650.0,0
3035,13,13,1,400.0,0
2633,18,18,1,1000.0,0
394,13,13,1,150.0,0
1,16,17,4,68846.68,1
2100,11,12,3,1260.0,1
7,0,0,2,5755.0,0
2493,22,22,2,1000.0,0
924,14,14,1,304.11,0
671,13,13,1,40.25,0
1978,21,21,1,445.5,0
1469,23,23,1,200.0,0
1460,23,23,1,1503.0,0
2383,9,9,1,200.0,0
1192,16,16,1,2500.0,0
1969,19,19,1,618.6,0
3020,23,23,1,1110.04,0
921,0,0,1,206.64,0
3017,14,14,3,1306.82,0
918,20,20,1,2976.0,0
945,16,16,1,392.22,0
3038,13,13,1,400.0,0
2904,12,13,2,719.38,1
659,18,18,2,72725.0,0
1707,18,17,4,1399.0,1
3306,17,17,1,250.76,0
1204,20,20,1,600.0,0
3428,18,19,13,181522.34,2
2901,14,14,1,297.06,0
1463,21,21,2,2461.63,0
936,19,19,1,2180.2,0
2654,15,15,1,2100.0,0
3309,15,15,1,53198.21,0
668,23,23,1,180.55,0
3047,13,13,1,342.19,0
1049,8,8,1,8163.54,0
2234,22,22,1,667.95,0
3440,18,18,1,19500.0,0
424,14,14,1,201.1,0
1990,13,13,1,537.16,0
1067,17,17,1,725.5,0
2648,16,16,1,1600.0,0
162,13,13,1,1248.96,0
2636,13,13,1,1000.0,0
2910,13,13,1,200.2,0
2505,18,18,1,1972.65,0
2258,16,16,1,25000.0,0
942,19,19,1,538.21,0
397,15,15,1,400.0,0
1198,18,18,1,1100.0,0
278,12,12,3,25232.16,0
263,16,16,1,12389.0,0
1594,9,9,1,687.0,0
141,10,10,1,1000.0,0
2776,11,11,1,430.0,0
3160,23,23,1,298.75,0
814,7,7,1,76.06,0
540,12,12,1,17000.0,0
680,8,8,1,1167.09,0
3041,13,13,1,400.0,0
2103,17,18,15,275349.82,2
948,11,11,1,1501.5,0
135,16,16,2,84554.97,0
3154,20,20,1,3447.6,0
1859,19,19,1,210.0,0
3294,18,18,1,105.68,0
2639,15,15,1,600.0,0
156,17,17,1,13800.24,0
1728,9,9,1,139.34,0
2368,12,12,1,399.37,0
1180,12,12,1,97.6,0
2892,1,1,1,400.0,0
3416,20,20,1,40000.0,0
1079,13,13,1,1000.0,0
1457,20,20,1,206.01,0
1332,8,8,1,500.0,0
2130,14,14,5,10658.6,0
2106,22,22,1,4223.0,0
1838,13,13,1,235.0,0
1725,16,16,2,520.82,0
1865,18,18,1,398.71,0
2371,17,17,1,200.0,0
43,18,18,1,19700.0,0
832,15,14,4,5998.63,1
2949,21,21,1,1041.0,0
1737,18,17,2,1262.47,1
55,15,16,6,156658.19,1
3080,20,20,1,348.42,0
1353,15,15,1,3026.9,0
2684,21,21,1,2600.0,0
719,19,18,4,1667.58,1
3211,22,22,1,22000.0,0
436,16,16,1,1014.38,0
1347,15,15,2,583.23,0
3187,19,19,1,799.15,0
2791,23,23,1,5000.0,0
1228,20,20,1,1000.0,0
2148,9,9,1,210.0,0
2419,15,15,1,1470.0,0
1606,16,16,1,203.58,0
2547,20,20,1,450.0,0
299,21,21,2,4400.0,0
2398,11,11,1,1000.0,0
2541,12,12,1,828.69,0
3053,10,10,1,600.0,0
2794,15,15,1,301.14,0
1362,11,11,1,2000.0,0
829,0,0,1,262.0,0
1487,15,15,1,250.0,0
1088,17,17,2,24851.55,0
2544,18,18,2,1800.0,0
2270,23,23,1,1000.0,0
46,3,3,1,1400.0,0
960,10,11,2,309.86,1
1496,22,22,1,3105.0,0
707,17,17,1,3000.0,0
308,14,14,2,31064.0,0
430,12,12,3,6807.2,0
186,1,1,1,8400.0,0
689,18,18,1,529.51,0
1359,16,16,1,1203.88,0
3062,17,17,1,1726.0,0
3443,13,13,1,3000.0,0
180,20,20,2,11206.2,0
3461,21,21,1,10000.0,0
2800,19,18,3,872.5600000000001,1
2395,16,16,3,4400.0,0
2946,13,13,1,610.0,0
3342,17,16,6,101749.67,1
3208,19,19,1,22687.26,0
1764,19,19,1,310.0,0
823,12,12,1,300.0,0
49,20,20,1,3362.0,0
317,14,14,2,1136.1399999999999,0
3181,20,20,1,129.94,0
3074,3,3,3,836.5,0
2014,15,15,2,700.0,0
1898,21,21,1,250.0,0
844,23,23,1,291.6,0
3324,16,16,1,8401.38,0
2812,17,17,1,200.0,0
963,16,16,1,296.82,0
2663,0,0,1,400.0,0
1743,12,12,1,295.46,0
1892,0,0,1,1000.0,0
2919,16,16,3,1521.3,0
1481,13,13,1,300.0,0
1100,13,13,1,80000.0,0
558,20,20,1,7000.0,0
311,3,3,1,19271.55,0
1103,18,18,1,12702.2,0
2666,9,9,2,900.0,0
2020,23,23,1,520.0,0
3193,17,17,1,152.0,0
3199,16,16,7,83081.02,0
2416,18,18,1,200.0,0
2267,13,13,1,1276.71,0
305,17,17,1,24306.0,0
3050,23,23,1,500.0,0
3202,11,11,1,22000.0,0
1085,13,13,3,100876.23000000001,0
320,11,11,1,1000.35,0
2291,21,21,1,1000.0,0
710,22,22,1,2000.0,0
1749,14,14,1,1492.98,0
969,17,17,1,463.42,0
2529,9,9,1,400.0,0
2011,22,22,1,500.0,0
1505,21,21,1,396.4,0
3336,14,13,11,85849.93000000001,1
195,17,16,4,72906.18,1
1082,18,18,1,4193.0,0
1633,9,9,1,623.6,0
3467,12,11,2,8100.0,1
847,16,16,1,100.0,0
2160,17,17,2,30800.0,0
2934,22,22,1,213.06,0
2809,9,9,1,457.73,0
588,18,18,1,198.9,0
2276,19,19,1,400.0,0
716,21,21,1,25.34,0
564,21,21,1,236.0,0
3315,12,12,1,150.0,0
1895,14,15,4,1116.6,1
2005,14,14,1,450.0,0
1225,16,16,1,650.0,0
1755,18,17,2,1400.0,1
835,20,21,2,5222.3,1
2535,21,21,1,1000.0,0
189,19,19,1,1643.6,0
579,22,21,2,562.0,1
302,16,15,4,7029.269999999999,1
2139,9,9,1,400.0,0
2806,16,16,1,3400.0,0
58,1,1,1,1039.0,0
1365,14,14,1,503.01,0
978,8,8,1,159.34,0
2279,15,15,2,900.0,0
1219,18,18,2,18150.0,0
192,14,13,4,49886.93,1
2264,10,10,1,200.0,0
2803,11,11,1,302.47,0
2815,12,13,2,701.2,1
576,16,16,1,1380.38,0
2285,16,16,3,2400.0,0
2008,17,17,1,500.0,0
1636,18,18,1,1681.77,0
1502,17,17,1,310.5,0
2404,23,23,1,1050.0,0
1106,23,23,1,38261.25,0
2672,17,17,3,5900.99,0
1752,22,22,1,1210.17,0
2797,15,15,2,6065.8,0
3333,14,14,4,102271.0,0
1761,15,15,1,250.0,0
439,15,15,2,2950.0,0
1484,12,12,1,1241.83,0
326,11,11,1,1035.32,0
1222,10,10,1,296.43,0
826,17,17,4,9947.02,0
445,20,20,1,470.0,0
850,22,22,1,1000.0,0
2273,12,11,2,900.0,1
954,18,18,1,165.85,0
2669,13,13,1,2100.0,0
40,15,15,2,8255.83,0
2943,12,12,1,1798.23,0
3056,20,20,1,740.0,0
2818,10,10,1,981.82,0
314,22,22,1,7639.2,0
3059,20,20,1,2012.0,0
1740,15,15,1,2501.4,0
1627,20,20,1,993.0,0
2401,16,16,1,400.0,0
2142,13,12,3,10850.0,1
2687,16,16,1,400.0,0
2922,20,19,2,805.52,1
2017,19,19,2,545.85,0
1999,14,14,1,265.0,0
433,21,21,1,850.0,0
3321,12,12,1,22420.0,0
1618,20,20,1,1691.09,0
448,16,16,4,872.17,0
3470,19,19,1,103.65,0
1475,15,15,1,2998.97,0
296,15,14,7,50352.2,1
3473,13,13,1,119.35,0
1112,20,20,2,3000.0,0
3065,13,13,1,2007.94,0
2023,16,16,1,8200.0,0
582,20,20,1,250.0,0
3205,16,15,6,79509.11,1
1109,10,10,2,25239.9,0
1889,18,18,1,600.0,0
951,9,9,1,493.5,0
1350,21,21,1,600.0,0
457,16,16,1,182.57,0
2937,10,10,1,246.31,0
1478,17,17,1,231.22,0
1374,15,15,3,3373.49,0
1091,17,17,1,8506.8,0
1490,22,22,1,229.46,0
64,16,16,1,3224.57,0
957,19,19,1,149.17,0
1493,13,13,1,1000.0,0
3458,16,16,1,131.0,0
2553,16,16,1,454.52,0
3449,23,23,3,729.07,0
1368,18,18,1,201.5,0
2526,12,12,1,4000.0,0
561,14,14,1,39000.0,0
2675,21,21,1,2000.0,0
2407,12,12,2,900.0,0
3312,20,20,1,22379.82,0
1344,12,12,1,519.5,0
2282,22,22,2,400.0,0
2413,0,0,1,400.0,0
2788,13,13,1,2000.0,0
1621,15,15,1,2376.69,0
966,17,18,2,1491.46,1
171,16,16,1,11793.0,0
981,1,1,1,1500.07,0
692,22,22,1,25.22,0
2940,16,16,1,501.5,0
2925,18,18,1,931.0,0
975,23,23,1,133.34,0
2678,9,9,1,648.18,0
2154,19,19,1,4134.0,0
2410,19,19,2,3100.0,0
3455,22,21,4,125914.0,1
427,22,22,1,3410.0,0
3330,12,12,1,22462.07,0
3339,12,11,8,4810.94,1
1609,13,13,2,762.1199999999999,0
3452,15,15,1,150.0,0
573,1,1,1,240.0,0
3068,12,12,1,4900.0,0
2145,18,18,5,14136.07,0
52,17,17,1,10192.8,0
3077,14,14,3,4884.2,0
1612,10,10,2,388.08000000000004,0
454,10,10,1,107.0,0
2151,15,14,5,91795.2,1
3318,17,18,4,115414.6,1
1094,21,21,1,1700.0,0
1746,23,23,1,166.85,0
1243,12,12,3,4305.0,0
3184,14,14,1,549.94,0
2538,19,19,1,986.92,0
442,12,12,1,5000.0,0
2157,12,12,3,124280.0,0
2550,12,13,2,2892.0,1
2029,13,13,1,142.57,0
1758,22,22,1,1500.0,0
2002,20,20,1,200.0,0
1874,10,10,1,315.0,0
2136,21,21,1,4250.0,0
585,13,13,1,143.88,0
451,12,12,1,262.63,0
1213,16,16,1,184.08,0
3071,14,14,2,850.0,0
695,21,21,1,25.22,0
2532,14,14,1,1000.0,0
1880,10,10,1,881.6,0
2681,12,14,5,10604.86,2
1624,9,9,1,179.92,0
1630,23,23,1,766.06,0
2928,15,15,1,452.62,0
2657,11,11,1,799.68,0
841,18,18,1,5370.0,0
2422,12,12,1,1000.0,0
1499,15,15,1,500.0,0
177,14,14,1,24201.98,0
3464,15,14,5,172973.0,1
1868,13,13,1,200.0,0
3196,13,13,1,67766.0,0
2133,17,17,1,10500.0,0
1883,16,16,1,3081.0,0
713,18,18,1,535.43,0
2288,11,11,2,400.0,0
3190,12,12,1,780.0,0
34,22,22,1,1074.64,0
1371,1,1,1,113.3,0
2931,11,11,2,4752.95,0
61,21,21,1,1000.0,0
2556,21,21,1,2400.0,0
1234,20,20,1,1200.0,0
698,16,16,1,35.29,0
183,20,20,1,500.0,0
37,2,2,1,4211.0,0
972,14,14,1,203.06,0
1767,9,9,1,300.0,0
1240,21,21,2,300.0,0
701,13,13,1,211.85,0
567,17,17,1,9350.0,0
2026,21,21,2,780.0,0
1097,13,13,1,3350.9,0
1216,15,16,3,60000.0,1
704,10,10,1,46.29,0
3446,19,19,2,66142.38,0
3327,19,20,7,181868.79,2
1877,17,17,1,993.0,0
1237,12,12,2,2677.5,0
1231,9,9,1,1600.0,0
1615,19,19,1,225.4,0
1871,16,16,1,4071.3,0
165,23,23,1,29.72,0
2660,18,18,1,800.0,0
174,22,22,1,514.02,0
820,20,21,7,21387.22,2
1886,12,12,2,2600.0,0
570,16,16,3,5203.8,0
838,14,14,1,10000.0,0
168,13,13,3,2327.15,0
323,16,17,5,69465.0,1
1356,13,13,1,1000.0,0
1264,12,12,1,897.0,0
2827,14,14,1,500.0,0
1118,14,14,1,12500.0,0
85,19,19,1,1366.08,0
1383,6,6,1,6000.0,0
1267,17,17,1,489.96,0
1386,11,11,5,6212.48,0
2425,10,10,1,690.0,0
2047,17,17,2,12000.0,0
1794,18,18,2,1500.0,0
1669,19,19,1,158.52,0
1925,12,12,2,1060.75,0
2184,23,23,2,20730.0,0
3360,21,20,5,140796.75,1
3089,17,17,1,500.0,0
740,18,18,1,73.0,0
3494,22,22,1,6500.0,0
1785,16,17,2,295.5,1
853,9,9,1,402.78,0
1145,10,11,4,1500.0,1
2315,11,11,1,265.0,0
1523,13,13,1,7000.0,0
1651,23,23,1,95.56,0
3229,15,15,1,26000.0,0
341,20,20,2,90700.0,0
1800,17,17,2,759.0,0
996,11,11,1,395.54,0
1005,22,22,1,586.98,0
1910,11,11,1,550.0,0
1142,18,18,1,550.0,0
2574,17,17,1,1357.78,0
359,20,20,2,3067.96,0
3348,15,15,1,5000.0,0
734,12,12,2,102.72,0
335,1,1,1,5688.47,0
2062,19,21,9,121191.0,2
2440,13,13,1,1103.75,0
1770,15,14,3,1675.94,1
2193,19,19,2,1520.0,0
1538,16,16,1,200.0,0
2318,14,14,1,800.0,0
2175,11,10,6,5279.0,1
2714,18,18,1,400.0,0
2434,11,11,1,692.06,0
752,16,16,2,39500.0,0
1931,20,20,1,500.0,0
856,12,12,1,500.0,0
2300,18,18,1,500.0,0
2693,14,14,1,2950.12,0
984,12,12,1,347.48,0
1392,23,23,1,201.29,0
2583,15,15,2,3466.13,0
82,21,21,1,2000.0,0
3095,10,10,1,1000.0,0
600,17,17,1,779.25,0
2711,14,14,2,830.0,0
3086,17,17,1,300.0,0
1398,13,13,1,614.8,0
2702,13,13,3,3860.16,0
475,16,16,1,177.48,0
1136,15,15,1,115612.0,0
2842,11,11,2,1600.0,0
2586,12,12,3,4199.99,0
3092,21,21,1,300.0,0
73,16,15,2,11081.0,1
2961,13,13,1,1095.0,0
2187,10,10,1,4200.0,0
219,15,15,1,2000.0,0
1654,16,16,2,200.0,0
2306,12,12,3,1200.0,0
2032,17,18,2,610.0,1
344,14,14,1,17323.2,0
2848,20,20,1,4800.0,0
859,15,15,1,1017.67,0
1395,13,14,2,1972.0,1
1270,23,23,1,603.65,0
481,21,21,1,2831.85,0
1776,21,21,1,198.6,0
2437,15,15,1,600.0,0
1511,19,19,1,613.13,0
749,23,23,1,20000.0,0
2297,14,14,1,2000.0,0
94,16,16,1,2000.0,0
76,21,21,2,3163.0,0
3113,13,13,1,1893.21,0
3217,18,18,2,26746.94,0
3369,21,20,2,506.62,1
463,4,4,1,110.0,0
1407,20,19,4,3791.51,1
2324,13,13,1,500.0,0
877,19,19,1,256.44,0
2580,12,10,7,8394.71,2
222,21,21,1,35000.0,0
2830,9,9,1,400.0,0
2976,20,20,1,450.0,0
3354,16,18,23,358172.11,3
2964,19,19,1,500.0,0
2455,16,16,1,502.5,0
2982,13,13,1,424.0,0
2833,16,16,1,500.0,0
2431,12,12,1,1500.0,0
2446,13,13,1,1700.0,0
2577,12,12,1,500.0,0
2178,10,10,1,387.0,0
1121,21,21,1,3314.05,0
1791,15,15,1,265.0,0
1404,12,12,1,204.0,0
2696,12,12,1,400.0,0
1252,18,18,1,500.0,0
1273,14,14,1,900.9,0
67,14,15,4,35853.53,1
880,8,8,1,192.69,0
1115,19,18,4,30383.0,1
70,19,19,1,96058.8,0
210,20,20,1,6580.08,0
3366,13,12,5,109203.56,1
2181,19,19,1,12650.0,0
204,14,14,1,70000.0,0
874,20,20,2,1605.66,0
1904,15,16,4,1025.0,1
987,10,10,1,891.9,0
1133,18,18,2,8298.0,0
225,14,14,1,4208.67,0
3107,15,15,3,5131.79,0
3244,16,16,3,78380.8,0
737,13,13,1,177.56,0
3235,16,17,11,136439.88,2
216,19,19,1,3652.0,0
2979,14,14,1,2091.6,0
999,4,4,1,2053.33,0
88,22,23,5,15815.18,1
3503,21,21,1,550.0,0
2705,16,16,1,1100.0,0
2845,8,8,1,500.0,0
2717,21,21,1,2000.0,0
743,12,12,2,295.61,0
2973,14,14,1,275.27,0
1258,19,19,3,1292.23,0
1660,19,19,1,1360.0,0
2967,9,9,1,560.0,0
1648,23,23,1,1200.0,0
460,23,22,3,772.22,1
3098,15,14,4,5506.25,1
609,19,19,2,460.0,0
1246,18,18,1,2605.69,0
2824,21,21,1,400.0,0
1526,17,17,1,3674.1,0
2294,11,11,1,2000.0,0
1514,10,11,2,2000.0,1
3500,19,21,5,78828.3,2
3345,21,20,2,49256.28,1
2839,14,14,2,1030.0,0
1401,17,17,1,367.08,0
329,16,16,1,2047.89,0
3110,8,8,1,320.0,0
2443,9,9,1,2000.0,0
615,0,0,1,100.0,0
1788,8,9,3,7772.5,1
2449,23,23,1,430.0,0
1901,12,12,2,360.0,0
2836,10,11,2,900.0,1
1002,5,5,1,1315.38,0
1517,16,16,2,1249.19,0
1139,14,14,1,13000.0,0
2035,15,15,1,278.0,0
1380,16,16,1,270.0,0
1276,20,20,1,763.7,0
2571,11,11,2,3000.0,0
198,1,1,1,1000.0,0
2568,17,17,1,2100.0,0
2565,14,14,2,920.0,0
594,13,13,1,250.0,0
2562,9,9,1,400.8,0
338,15,15,2,5810.39,0
3226,16,17,3,66782.43,1
213,18,19,2,4730.0,1
484,13,13,1,98.8,0
597,22,22,1,215.0,0
1913,15,15,1,3000.0,0
3497,15,15,1,7809.12,0
1255,14,14,2,7105.08,0
1645,18,18,1,200.0,0
228,19,19,1,12800.0,0
1127,21,21,1,131.72,0
1639,20,20,1,200.0,0
2690,10,10,1,2349.36,0
746,19,18,6,5667.34,1
2038,19,19,1,360.0,0
865,15,15,1,560.0,0
1916,20,20,1,500.0,0
2190,15,15,2,10385.0,0
2559,14,13,9,10109.93,1
472,11,11,1,1485.0,0
1773,17,17,1,300.0,0
201,16,17,3,163834.58,1
2053,15,15,1,540.0,0
2312,22,21,4,1250.0,1
1014,10,10,1,682.28,0
3101,4,4,1,300.0,0
2056,13,13,1,216.0,0
478,16,16,1,207.8,0
3372,13,13,1,13200.0,0
466,19,19,1,200.0,0
728,15,15,2,11027.24,0
1922,22,22,1,600.0,0
1261,11,11,1,2000.0,0
2708,12,12,1,4700.0,0
3363,16,17,7,177798.0,1
993,8,7,2,1052.96,1
356,21,21,2,40897.74,0
591,19,19,1,88369.3,0
1535,17,17,1,1676.25,0
3476,15,16,2,26500.0,1
2172,21,21,1,7000.0,0
490,18,18,1,250.0,0
862,10,10,1,583.2,0
1907,18,18,1,220.0,0
722,16,16,2,109.42,0
612,19,19,1,100.0,0
2821,17,17,1,400.0,0
725,0,0,1,207.6,0
1666,16,16,1,350.0,0
1011,14,14,1,320.09,0
1919,12,12,2,550.0,0
2958,21,21,2,791.5699999999999,0
3238,21,20,4,62800.020000000004,1
990,17,17,1,326.04,0
3214,13,14,11,164928.66999999998,1
1008,12,12,2,414.95000000000005,0
350,15,15,2,24888.07,0
1928,18,18,1,600.0,0
1520,16,16,1,105.0,0
3241,13,13,1,4000.0,0
3479,19,19,1,1000.0,0
1508,12,12,1,207.0,0
