session_id,num_operations,total_volume,avg_volume_per_op,total_quantity,session_start,session_end,unique_counterparties,dominant_fiat,dominant_asset,duration_minutes,operations_per_hour,volume_per_minute
1043,1,66000.0,66000.0,1454.38,2025-04-28T14:24:16.000000-0300,2025-04-28T14:24:16.000000-0300,1,UYU,USDT,0.0,100.0,6600000.0
1044,2,60000.0,30000.0,1333.32,2025-04-28T18:01:00.000000-0300,2025-04-28T18:10:20.000000-0300,1,UYU,USDT,9.333333333333334,12.857142857142858,6428.571428571428
1045,1,30000.0,30000.0,653.87,2025-04-28T23:03:18.000000-0300,2025-04-28T23:03:18.000000-0300,1,UYU,USDT,0.0,100.0,3000000.0
1046,1,15254.66,15254.66,345.05,2025-04-30T19:41:20.000000-0300,2025-04-30T19:41:20.000000-0300,1,UYU,USDT,0.0,100.0,1525466.0
1047,1,40000.0,40000.0,904.77,2025-04-30T20:58:15.000000-0300,2025-04-30T20:58:15.000000-0300,1,UYU,USDT,0.0,100.0,4000000.0
1048,1,2000.0,2000.0,1901.14,2025-05-01T15:01:51.000000-0300,2025-05-01T15:01:51.000000-0300,1,USD,USDT,0.0,100.0,200000.0
1049,1,100.0,100.0,95.05,2025-05-01T23:28:53.000000-0300,2025-05-01T23:28:53.000000-0300,1,USD,USDT,0.0,100.0,10000.0
1050,1,8792.19,8792.19,200.05,2025-05-02T16:39:19.000000-0300,2025-05-02T16:39:19.000000-0300,1,UYU,USDT,0.0,100.0,879219.0
1051,1,8000.0,8000.0,179.77,2025-05-04T04:38:15.000000-0300,2025-05-04T04:38:15.000000-0300,1,UYU,USDT,0.0,100.0,800000.0
1052,1,54375.64,54375.64,1235.81,2025-05-05T18:49:26.000000-0300,2025-05-05T18:49:26.000000-0300,1,UYU,USDT,0.0,100.0,5437564.0
1053,1,22000.0,22000.0,500.0,2025-05-05T20:27:36.000000-0300,2025-05-05T20:27:36.000000-0300,1,UYU,USDT,0.0,100.0,2200000.0
1054,1,44000.0,44000.0,1000.0,2025-05-05T21:06:30.000000-0300,2025-05-05T21:06:30.000000-0300,1,UYU,USDT,0.0,100.0,4400000.0
1055,1,6655.0,6655.0,150.05,2025-05-05T23:52:48.000000-0300,2025-05-05T23:52:48.000000-0300,1,UYU,USDT,0.0,100.0,665500.0
1056,1,6585.0,6585.0,149.93,2025-05-08T13:51:05.000000-0300,2025-05-08T13:51:05.000000-0300,1,UYU,USDT,0.0,100.0,658500.0
1057,1,2100.0,2100.0,2023.12,2025-05-08T14:59:52.000000-0300,2025-05-08T14:59:52.000000-0300,1,USD,USDT,0.0,100.0,210000.0
1058,1,19500.0,19500.0,444.29,2025-05-08T18:17:19.000000-0300,2025-05-08T18:17:19.000000-0300,1,UYU,USDT,0.0,100.0,1950000.0
1059,1,6146.79,6146.79,140.05,2025-05-08T18:51:50.000000-0300,2025-05-08T18:51:50.000000-0300,1,UYU,USDT,0.0,100.0,614679.0
1060,7,11672.2,1667.457142857143,6052.740000000001,2025-05-08T19:32:31.000000-0300,2025-05-08T20:30:42.000000-0300,2,USD,USDT,58.18333333333333,7.218562016614151,200.6107132626755
1061,1,1250.0,1250.0,1204.23,2025-05-09T16:38:10.000000-0300,2025-05-09T16:38:10.000000-0300,1,USD,USDT,0.0,100.0,125000.0
1062,2,66142.38,33071.19,1510.1,2025-05-09T19:35:14.000000-0300,2025-05-09T19:37:17.000000-0300,2,UYU,USDT,2.05,58.53658536585366,32264.575609756102
1063,1,200.0,200.0,192.67,2025-05-09T21:24:22.000000-0300,2025-05-09T21:24:22.000000-0300,1,USD,USDT,0.0,100.0,20000.0
1064,1,100.0,100.0,96.33,2025-05-09T23:55:42.000000-0300,2025-05-09T23:55:42.000000-0300,1,USD,USDT,0.0,100.0,10000.0
1065,1,500.0,500.0,471.69,2025-05-10T11:13:16.000000-0300,2025-05-10T11:13:16.000000-0300,1,USD,USDT,0.0,100.0,50000.0
1066,1,208.25,208.25,200.05,2025-05-10T14:48:39.000000-0300,2025-05-10T14:48:39.000000-0300,1,USD,USDT,0.0,100.0,20825.0
1067,1,117000.0,117000.0,2657.27,2025-05-10T21:46:42.000000-0300,2025-05-10T21:46:42.000000-0300,1,UYU,USDT,0.0,100.0,11700000.0
1068,1,300.0,300.0,289.85,2025-05-12T14:00:40.000000-0300,2025-05-12T14:00:40.000000-0300,1,USD,USDT,0.0,100.0,30000.0
1069,2,4105.0,2052.5,3966.17,2025-05-12T15:23:30.000000-0300,2025-05-12T15:43:29.000000-0300,2,USD,USDT,19.983333333333334,6.005004170141785,205.4211843202669
1070,1,10000.0,10000.0,228.31,2025-05-12T21:51:17.000000-0300,2025-05-12T21:51:17.000000-0300,1,UYU,USDT,0.0,100.0,1000000.0
1071,1,20000.0,20000.0,456.62,2025-05-13T00:24:35.000000-0300,2025-05-13T00:24:35.000000-0300,1,UYU,USDT,0.0,100.0,2000000.0
1072,1,8500.0,8500.0,195.13,2025-05-13T14:19:55.000000-0300,2025-05-13T14:19:55.000000-0300,1,UYU,USDT,0.0,100.0,850000.0
1073,1,8000.0,8000.0,183.9,2025-05-13T14:50:41.000000-0300,2025-05-13T14:50:41.000000-0300,1,UYU,USDT,0.0,100.0,800000.0
1074,2,600.0,300.0,579.7,2025-05-13T18:37:28.000000-0300,2025-05-13T18:52:21.000000-0300,1,USD,USDT,14.883333333333333,8.062709966405375,40.31354983202688
1075,1,8000.0,8000.0,184.33,2025-05-14T11:38:51.000000-0300,2025-05-14T11:38:51.000000-0300,1,UYU,USDT,0.0,100.0,800000.0
1076,1,103.65,103.65,100.05,2025-05-14T19:09:29.000000-0300,2025-05-14T19:09:29.000000-0300,1,USD,USDT,0.0,100.0,10365.0
1077,1,2500.0,2500.0,2413.12,2025-05-14T22:13:22.000000-0300,2025-05-14T22:13:22.000000-0300,1,USD,USDT,0.0,100.0,250000.0
1078,2,22800.0,11400.0,529.6,2025-05-15T12:39:13.000000-0300,2025-05-15T12:43:36.000000-0300,2,UYU,USDT,4.383333333333333,27.376425855513315,5201.520912547529
1079,1,5000.0,5000.0,115.76,2025-05-15T16:10:03.000000-0300,2025-05-15T16:10:03.000000-0300,1,UYU,USDT,0.0,100.0,500000.0
1080,1,22000.0,22000.0,509.37,2025-05-15T18:19:16.000000-0300,2025-05-15T18:19:16.000000-0300,1,UYU,USDT,0.0,100.0,2200000.0
1081,1,227.0,227.0,220.81,2025-05-16T15:32:45.000000-0300,2025-05-16T15:32:45.000000-0300,1,USD,USDT,0.0,100.0,22700.0
1082,1,8750.0,8750.0,201.14,2025-05-16T17:14:45.000000-0300,2025-05-16T17:14:45.000000-0300,1,UYU,USDT,0.0,100.0,875000.0
1083,1,8700.0,8700.0,201.94,2025-05-16T20:14:56.000000-0300,2025-05-16T20:14:56.000000-0300,1,UYU,USDT,0.0,100.0,870000.0
1084,1,10000.0,10000.0,232.34,2025-05-16T20:58:47.000000-0300,2025-05-16T20:58:47.000000-0300,1,UYU,USDT,0.0,100.0,1000000.0
1085,1,8945.4,8945.4,207.55,2025-05-17T16:40:09.000000-0300,2025-05-17T16:40:09.000000-0300,1,UYU,USDT,0.0,100.0,894540.0
1086,1,200.0,200.0,193.05,2025-05-18T00:17:01.000000-0300,2025-05-18T00:17:01.000000-0300,1,USD,USDT,0.0,100.0,20000.0
1087,1,8800.0,8800.0,204.46,2025-05-18T16:06:49.000000-0300,2025-05-18T16:06:49.000000-0300,1,UYU,USDT,0.0,100.0,880000.0
1088,1,6500.0,6500.0,151.02,2025-05-18T22:15:44.000000-0300,2025-05-18T22:15:44.000000-0300,1,UYU,USDT,0.0,100.0,650000.0
1089,1,5000.0,5000.0,115.82,2025-05-19T12:48:11.000000-0300,2025-05-19T12:48:11.000000-0300,1,UYU,USDT,0.0,100.0,500000.0
1090,1,10000.0,10000.0,232.12,2025-05-19T13:23:29.000000-0300,2025-05-19T13:23:29.000000-0300,1,UYU,USDT,0.0,100.0,1000000.0
1091,2,22218.15,11109.075,516.22,2025-05-19T20:58:56.000000-0300,2025-05-19T21:07:46.000000-0300,2,UYU,USDT,8.833333333333334,13.584905660377357,2515.2622641509433
1092,1,14900.0,14900.0,347.4,2025-05-20T17:18:49.000000-0300,2025-05-20T17:18:49.000000-0300,1,UYU,USDT,0.0,100.0,1490000.0
1093,1,550.0,550.0,529.86,2025-05-20T21:55:45.000000-0300,2025-05-20T21:55:45.000000-0300,1,USD,USDT,0.0,100.0,55000.0
1094,1,20000.0,20000.0,466.96,2025-05-20T22:49:57.000000-0300,2025-05-20T22:49:57.000000-0300,1,UYU,USDT,0.0,100.0,2000000.0
1095,1,330.0,330.0,7.66,2025-05-21T20:14:15.000000-0300,2025-05-21T20:14:15.000000-0300,1,UYU,USDT,0.0,100.0,33000.0
1096,1,43000.0,43000.0,1001.16,2025-05-22T15:33:16.000000-0300,2025-05-22T15:33:16.000000-0300,1,UYU,USDT,0.0,100.0,4300000.0
1097,1,33260.0,33260.0,766.71,2025-05-23T01:51:56.000000-0300,2025-05-23T01:51:56.000000-0300,1,UYU,USDT,0.0,100.0,3326000.0
1098,1,800.0,800.0,772.94,2025-05-23T13:52:34.000000-0300,2025-05-23T13:52:34.000000-0300,1,USD,USDT,0.0,100.0,80000.0
1099,1,105718.14,105718.14,2470.05,2025-05-23T19:51:39.000000-0300,2025-05-23T19:51:39.000000-0300,1,UYU,USDT,0.0,100.0,10571814.0
1100,2,119000.0,59500.0,2751.43,2025-05-24T15:51:09.000000-0300,2025-05-24T16:16:01.000000-0300,2,UYU,USDT,24.866666666666667,4.825737265415549,4785.522788203753
1101,1,3300.0,3300.0,3145.85,2025-05-25T20:33:49.000000-0300,2025-05-25T20:33:49.000000-0300,1,USD,USDT,0.0,100.0,330000.0
1102,1,16000.0,16000.0,369.6,2025-05-25T23:29:45.000000-0300,2025-05-25T23:29:45.000000-0300,1,UYU,USDT,0.0,100.0,1600000.0
1103,1,736.32,736.32,710.05,2025-05-26T14:07:02.000000-0300,2025-05-26T14:07:02.000000-0300,1,USD,USDT,0.0,100.0,73632.0
1104,2,54953.0,27476.5,1272.05,2025-05-26T19:51:09.000000-0300,2025-05-26T20:06:10.000000-0300,2,UYU,USDT,15.016666666666666,7.991120976692565,3659.467258601554
1105,2,2072.0,1036.0,1994.21,2025-05-27T11:27:03.000000-0300,2025-05-27T11:50:13.000000-0300,2,USD,USDT,23.166666666666668,5.179856115107913,89.43884892086331
1106,1,60000.0,60000.0,1371.11,2025-05-27T20:43:43.000000-0300,2025-05-27T20:43:43.000000-0300,1,UYU,USDT,0.0,100.0,6000000.0
1107,1,16000.0,16000.0,372.17,2025-05-28T15:38:38.000000-0300,2025-05-28T15:38:38.000000-0300,1,UYU,USDT,0.0,100.0,1600000.0
